,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Bank
2344,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:11,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Ally family #familyfeudafrica 😎😎😎,en,['familyfeudafrica'],[],1.40411E+18,1.40411E+18,mamaila_martha,MarthaMamaila,7,18,https://twitter.com/mamaila_martha/status/1434549852755595269,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2343,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:12,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Ally family #familyfeudafrica 🤞🤞🤞,en,['familyfeudafrica'],[],1.40411E+18,1.40411E+18,mamaila_martha,MarthaMamaila,7,18,https://twitter.com/mamaila_martha/status/1434549891066482693,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2342,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:12,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Rossouw Family  #FamilyFeudAfrica  @IAmSteveHarvey  #ItCanBe #PureSave #etvonline #RapidBluetv @StandardBankZA #FamilyFeudSA,ht,"['familyfeudafrica', 'itcanbe', 'puresave', 'etvonline', 'rapidbluetv', 'familyfeudsa']",[],1.31279E+18,1.31279E+18,CTshenuwani,Carol Tshenuwani,7,18,https://twitter.com/CTshenuwani/status/1434549999174619136,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2341,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:12,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Ally family #familyfeudafrica 💯💯💯,en,['familyfeudafrica'],[],1.40411E+18,1.40411E+18,mamaila_martha,MarthaMamaila,7,18,https://twitter.com/mamaila_martha/status/1434550051079131148,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2340,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:12,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Rossouw family #FamilyFeudSA #FamilyFeudAfrica @IAmSteveHarvey #ItCanBe #PureSave #etvonline #RapidBluetv,ht,"['familyfeudsa', 'familyfeudafrica', 'itcanbe', 'puresave', 'etvonline', 'rapidbluetv']",[],1.39648E+18,1.39648E+18,CateNthemole,Cate,7,18,https://twitter.com/CateNthemole/status/1434550055869034496,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2339,1.43455E+18,1.43455E+18,1.63086E+12,2021/09/05 18:12,200,,@StandardBankZA Your “Manage Cards” option on the app is not working. What is going on?,en,[],[],7.19396E+17,7.19396E+17,Dueness_,Dueness,7,18,https://twitter.com/Dueness_/status/1434550119723114497,[],[],0,,FALSE,1,2,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
2338,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:13,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Ally Family  #FamilyFeudAfrica  @IAmSteveHarvey  #ItCanBe #PureSave #etvonline #RapidBluetv @StandardBankZA #FamilyFeudSA,en,"['familyfeudafrica', 'itcanbe', 'puresave', 'etvonline', 'rapidbluetv', 'familyfeudsa']",[],1.38452E+18,1.38452E+18,ThomasNegonden1,ThomasNegondeni,7,18,https://twitter.com/ThomasNegonden1/status/1434550168595177477,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2337,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:13,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Ally family 🎊🎊🎊🎊 #familyfeudafrica,en,['familyfeudafrica'],[],1.40411E+18,1.40411E+18,mamaila_martha,MarthaMamaila,7,18,https://twitter.com/mamaila_martha/status/1434550284647346179,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2336,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:13,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey The ALLY Family is will take it tonight 🤗♥️👩‍❤️‍👩  https://t.co/106QSLLPyb,en,[],[],1.34405E+18,1.34405E+18,Karabo71395990,Karabo,7,18,https://twitter.com/Karabo71395990/status/1434550289563103235,[],['https://pbs.twimg.com/media/E-iL4hDXsAEQwVM.jpg'],1,https://pbs.twimg.com/media/E-iL4hDXsAEQwVM.jpg,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2335,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:13,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey #FamilyFeudSA  #FamilyFuedAfrica @IAmSteveHarvey  #PureSave  #ItCanBe  #etvonline  #RapidBluetv  All family for the win  https://t.co/G5e7obGNxF,en,"['familyfeudsa', 'familyfuedafrica', 'puresave', 'itcanbe', 'etvonline', 'rapidbluetv']",[],1.28052E+18,1.28052E+18,Nthabi_Sushi1,Nthabiseng Motaung,7,18,https://twitter.com/Nthabi_Sushi1/status/1434550340385480706,[],['https://pbs.twimg.com/media/E-iL7LmWQAEqvMn.jpg'],1,https://pbs.twimg.com/media/E-iL7LmWQAEqvMn.jpg,FALSE,0,1,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2334,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:13,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey The ALLY family wi definitely make it to the fast money! #FamilyFeudAfrica #PureSave #RapidblueTV #ItCanBe #etvonline,en,"['familyfeudafrica', 'puresave', 'rapidbluetv', 'itcanbe', 'etvonline']",[],206229187,206229187,Lebo_Mdyogolo,Lebogang Mdyogolo,7,18,https://twitter.com/Lebo_Mdyogolo/status/1434550354683834374,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2333,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:14,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Ally*,en,[],[],1.28052E+18,1.28052E+18,Nthabi_Sushi1,Nthabiseng Motaung,7,18,https://twitter.com/Nthabi_Sushi1/status/1434550428512006144,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2332,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:14,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey ALLY Family!! #FamilyFeudSA  #FamilyFeudAfrica  @IAmSteveHarvey  #ItCanBe #PureSave #etvonline #RapidBluetv,en,"['familyfeudsa', 'familyfeudafrica', 'itcanbe', 'puresave', 'etvonline', 'rapidbluetv']",[],1.30839E+18,1.30839E+18,WendyAnneBok,Wendy Anne,7,18,https://twitter.com/WendyAnneBok/status/1434550516797878274,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2331,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:15,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Ally,en,[],[],1.3725E+18,1.3725E+18,AluwaniMakatu,Aluwani Makatu,7,18,https://twitter.com/AluwaniMakatu/status/1434550771002056706,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2330,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:15,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Ally,en,[],[],1.02972E+18,1.02972E+18,Yothela2,Yothela,7,18,https://twitter.com/Yothela2/status/1434550868821618695,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2329,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:16,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey The Ally family will make it through 🤞🏽🤞🏽🤞🏽     #FamilyFeudAfrica  @IAmSteveHarvey  #ItCanBe #PureSave #etvonline #RapidBluetv,en,"['familyfeudafrica', 'itcanbe', 'puresave', 'etvonline', 'rapidbluetv']",[],1.07437E+18,1.07437E+18,KhwanzNgwenya,𝓊𝒦𝓌𝒶𝓃𝑒𝒽 •,7,18,https://twitter.com/KhwanzNgwenya/status/1434551040972570624,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2328,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:17,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Ally family will win,en,[],[],1.17939E+18,1.17939E+18,Mapuledlamini27,Mapule Maps Dlamini,7,18,https://twitter.com/Mapuledlamini27/status/1434551289539608577,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2327,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:17,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey The Rossouw family. #FamilyFeudAfrica #ItCanBe #PureSave #RapidblueTV #etvonline,ht,"['familyfeudafrica', 'itcanbe', 'puresave', 'rapidbluetv', 'etvonline']",[],1.29914E+18,1.29914E+18,Thembekile__,Thembekile,7,18,https://twitter.com/Thembekile__/status/1434551323005960192,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2326,1.43455E+18,1.43455E+18,1.63086E+12,2021/09/05 18:18,200,,This Standard Bank ad? 😂,en,[],[],109603234,109603234,iamkagi_styles,Kagiso Phokane,7,18,https://twitter.com/iamkagi_styles/status/1434551437162389504,[],[],0,,FALSE,0,1,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
2325,1.43455E+18,1.43455E+18,1.63086E+12,2021/09/05 18:18,200,,The formulation of standard bank decided to rob using another nation. I just look that way open there. Continually just sit around and punch there open there. Smile and wave(ignorance). Smile and wave{bliss}. yep my friend that one.,en,[],[],1.37952E+18,1.37952E+18,Junior08790429,Duke of heaven,7,18,https://twitter.com/Junior08790429/status/1434551589801394176,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
2324,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:19,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey The Ally family  #FamilyFeudSA  #FamilyFeudAfrica #ItCanBe,en,"['familyfeudsa', 'familyfeudafrica', 'itcanbe']",[],1.39944E+18,1.39944E+18,TaylorForresta,Taylor Forrester,7,18,https://twitter.com/TaylorForresta/status/1434551808219828226,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2323,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:20,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey The ally family,en,[],[],1.37083E+18,1.37083E+18,shudus123,Shudus123,7,18,https://twitter.com/shudus123/status/1434551950377463810,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2322,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:21,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Rossouw Family will definitely win #FamilyFeudAfrica #ItCanBe #PureSave #etvonline #FamilyFeudSA #RapidBluetv,en,"['familyfeudafrica', 'itcanbe', 'puresave', 'etvonline', 'familyfeudsa', 'rapidbluetv']",[],1.32214E+18,1.32214E+18,patel_1729,Mohammed Patel,7,18,https://twitter.com/patel_1729/status/1434552298492121091,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2321,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:23,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Go with @Ally family.,en,[],[],1.30478E+18,1.30478E+18,Hamza54979536,Hamza,7,18,https://twitter.com/Hamza54979536/status/1434552681272684550,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2320,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:23,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey The ALLY Family taking the big fast money tonight ❤🔥  #FamilyFeudSA,en,['familyfeudsa'],[],1.30527E+18,1.30527E+18,Realt_fxc,Moses,7,18,https://twitter.com/Realt_fxc/status/1434552734083129360,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2319,1.43455E+18,1.43455E+18,1.63086E+12,2021/09/05 18:24,200,,@StandardBankZA please fix your issues. Can't make payments,en,[],[],54375773,54375773,MooseManzini,haibo,7,18,https://twitter.com/MooseManzini/status/1434553146706206720,[],[],0,,FALSE,0,1,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
2318,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:27,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey The one and only ROSSOUW FAMILY💃💃  https://t.co/bl5KXru7st,en,[],[],9.25004E+17,9.25004E+17,TNtokay,🌈Ntokozo Mntungwa,7,18,https://twitter.com/TNtokay/status/1434553813562691593,[],['https://pbs.twimg.com/media/E-iPFxfWQA0zA_n.jpg'],1,https://pbs.twimg.com/media/E-iPFxfWQA0zA_n.jpg,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2317,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:27,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Ally will take it,en,[],[],403370976,403370976,Official_Paledi,Thabang Manganyi,7,18,https://twitter.com/Official_Paledi/status/1434553886153625609,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2316,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:28,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey ALLY #FamilyFeudAfrica @IAmSteveHarvey #ItCanBe #PureSave #etvonline #RapidBluetv  #FamilyFuedSA,en,"['familyfeudafrica', 'itcanbe', 'puresave', 'etvonline', 'rapidbluetv', 'familyfuedsa']",[],9.46603E+17,9.46603E+17,ShanellGovende1,Shanell Govender,7,18,https://twitter.com/ShanellGovende1/status/1434554011491966979,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2315,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:29,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey The Rossouw family #ItCanBe #PureSave #etvonline #RapidblueTV,ht,"['itcanbe', 'puresave', 'etvonline', 'rapidbluetv']",[],1.41744E+18,1.41744E+18,DudeZille,Duduzile Matshidiso,7,18,https://twitter.com/DudeZille/status/1434554381286977545,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2314,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:29,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey ALLY Family #FamilyFeudSA,en,['familyfeudsa'],[],9.46603E+17,9.46603E+17,ShanellGovende1,Shanell Govender,7,18,https://twitter.com/ShanellGovende1/status/1434554403596480515,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2313,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:30,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Ally Family  #FamilyFeudAfrica #familyfeudsa #standardbank #Puresave#etvonline #RapidblueTV #ItCanBe,de,"['familyfeudafrica', 'familyfeudsa', 'standardbank', 'rapidbluetv', 'itcanbe']",[],1.16701E+18,1.16701E+18,MamaMogoroshi,Ntee Cathrine,7,18,https://twitter.com/MamaMogoroshi/status/1434554454074867717,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2312,1.43455E+18,1.43452E+18,1.63086E+12,2021/09/05 18:31,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey The Ally #PureSave  #ItCanBe  #RapidblueTV #etvonline,en,"['puresave', 'itcanbe', 'rapidbluetv', 'etvonline']",[],1.42248E+18,1.42248E+18,GogoNgwenya,Gogo Ngwenya 🐊,7,18,https://twitter.com/GogoNgwenya/status/1434554867343937536,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2311,1.43456E+18,1.43452E+18,1.63086E+12,2021/09/05 18:32,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Team Ally,en,[],[],1.34616E+18,1.34616E+18,CynthiaMpangane,CynthiaMpangane,7,18,https://twitter.com/CynthiaMpangane/status/1434555041902469123,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2310,1.43456E+18,1.43452E+18,1.63086E+12,2021/09/05 18:32,200,,@FeudAfrica @StandardBankZA @IAmSteveHarvey Ally Family will win @StandardbankZA # FamilyFeudAfrica,en,[],[],584907228,584907228,NzukieGP,Nonzukiso,7,18,https://twitter.com/NzukieGP/status/1434555048411996161,[],[],0,,FALSE,0,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,"[{'screen_name': 'FeudAfrica', 'name': 'Family Feud Africa', 'id': '1164876198276718595'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'IAmSteveHarvey', 'name': 'Steve Harvey', 'id': '96846955'}]",,,,,StandardBank
2309,1.43456E+18,1.43456E+18,1.63086E+12,2021/09/05 18:33,200,,"@FeudAfrica @StandardBankZA Ally family, man...  https://t.co/PHFdZzCUJF",en,[],[],1632147696,1632147696,MrvanGister,Jermaine Schroeder,7,18,https://twitter.com/MrvanGister/status/1434555174383673349,[],['https://pbs.twimg.com/tweet_video_thumb/E-iQT4qWUAIzTS0.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E-iQT4qWUAIzTS0.jpg,FALSE,1,0,0,,"StandardBankZA OR ""Standard Bank"" OR ""standard bank""",,,,,,,[],,,,,StandardBank
