id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1420393127538577410,1420390994499997698,2021-07-28 16:38:05 Namibia Standard Time,2021-07-28,16:38:05,+0200,1194857104617676800,mrsnoma,Mrs Noma 🔆,,"@PhindileForbes What happened?  I love standard bank for business purposes, yes I don't always agree with the systems and processes but overall they are good for my business",en,[],[],[],1,0,2,[],[],https://twitter.com/MrsNoma/status/1420393127538577410,False,,0,,,,,,,,"[{'screen_name': 'PhindileForbes', 'name': 'Makhay', 'id': '83907213'}]",,,,
1420389591618625540,1420389591618625540,2021-07-28 16:24:02 Namibia Standard Time,2021-07-28,16:24:02,+0200,20868135,artsfestival,NationalArtsFestival,,New round of @StandardBankArt Ovation Awards 👏👏 The Standard Bank Ovations Awards recognise works on the Fringe that stand out. These shows will bear the Standard Bank Ovation sticker so be sure to catch them and join us at the Standard Bank Ovation Awards Ceremony on the 31st!  https://t.co/ZKMxvTHOqa,en,"[{'screen_name': 'standardbankart', 'name': 'standard bank arts', 'id': '115632296'}]",[],['https://pbs.twimg.com/media/E7Y8sSmWYAcP5fg.jpg'],0,2,8,[],[],https://twitter.com/artsfestival/status/1420389591618625540,False,,1,https://pbs.twimg.com/media/E7Y8sSmWYAcP5fg.jpg,,,,,,,[],,,,
1420389244586049538,1420335132972617729,2021-07-28 16:22:40 Namibia Standard Time,2021-07-28,16:22:40,+0200,1418164893304426498,nrelwob,Nibla Relwob,,@Mkay_Azania @StandardBankZA @deft_pr Hope you changed bank.  I also cancelled my Standard Bank account.,en,[],[],[],0,0,2,[],[],https://twitter.com/NRelwob/status/1420389244586049538,False,,0,,,,,,,,"[{'screen_name': 'Mkay_Azania', 'name': '⚪Beware the wedge driver⚫OR Tambo', 'id': '178043150'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'deft_pr', 'name': 'Deft PR', 'id': '910442771944759296'}]",,,,
1420388957901180935,1420388957901180935,2021-07-28 16:21:31 Namibia Standard Time,2021-07-28,16:21:31,+0200,623926125,jeremiathulo,𝖎𝖇𝖍𝖚𝖉𝖉𝖆 🌊,,"Teekay actually made me more vigilant about the activities on my bank account, bcs standard bank really be taking money without me noticing ☠️",en,[],[],[],0,0,0,[],[],https://twitter.com/JeremiaThulo/status/1420388957901180935,False,,0,,,,,,,,[],,,,
1420388529650163712,1420348302189637636,2021-07-28 16:19:49 Namibia Standard Time,2021-07-28,16:19:49,+0200,491088259,grantbza,grantza,,@StandardBankZA she also has a few standard bank accounts,en,[],[],[],0,0,0,[],[],https://twitter.com/grantbza/status/1420388529650163712,False,,0,,,,,,,,"[{'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",,,,
1420387165469614082,1420340623668916228,2021-07-28 16:14:24 Namibia Standard Time,2021-07-28,16:14:24,+0200,1410704668179812356,xman_101_,Xman,,"@Sasalurv @mmodiba10 @StandardBankZA @Sasalurv I am also with Standard bank , their private banking department is useless they don’t reply to any request or they will tell you to go to the bank. The last time I spoke to my banker was when she was assigned to me. I am cancelling my account with them",en,[],[],[],0,1,2,[],[],https://twitter.com/Xman_101_/status/1420387165469614082,False,,0,,,,,,,,"[{'screen_name': 'Sasalurv', 'name': 'ASM🎓👑🇿🇦', 'id': '33868697'}, {'screen_name': 'mmodiba10', 'name': 'Modibe Modiba', 'id': '271931493'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}]",,,,
1420384677559513089,1420384677559513089,2021-07-28 16:04:31 Namibia Standard Time,2021-07-28,16:04:31,+0200,409372829,kingcodes013,king,,most racist banks i know is FNB and Standard Bank. Nedbank and Capitec is very good banks the rest are racist! #RacistBanksMustFall,en,[],[],[],1,0,0,['racistbanksmustfall'],[],https://twitter.com/kingcodes013/status/1420384677559513089,False,,0,,,,,,,,[],,,,
1420383656217022466,1420383656217022466,2021-07-28 16:00:27 Namibia Standard Time,2021-07-28,16:00:27,+0200,325489535,eininsurance,EIN Presswire: Insurance Newswire,,Standard Bank bolsters chatbot with insurance claims function  https://t.co/RDUek0tpQo,en,[],['http://s.einnews.com/6-8d6cMQrt'],[],0,0,0,[],[],https://twitter.com/EINInsurance/status/1420383656217022466,False,,0,,,,,,,,[],,,,
1420382994808848389,1420294772841910273,2021-07-28 15:57:50 Namibia Standard Time,2021-07-28,15:57:50,+0200,1026473840,sizwefaithsitho,sizwefaithsithole,,@Stallie10 @NkanyeziKubheka How do you play lotto with standard bank,en,[],[],[],0,0,0,[],[],https://twitter.com/sizwefaithsitho/status/1420382994808848389,False,,0,,,,,,,,"[{'screen_name': 'Stallie10', 'name': 'Vule Herself', 'id': '1308624433972686848'}, {'screen_name': 'NkanyeziKubheka', 'name': 'Nkanyezi', 'id': '57297727'}]",,,,
1420382905210134530,1420306803389251587,2021-07-28 15:57:28 Namibia Standard Time,2021-07-28,15:57:28,+0200,192867263,yayaoftroy,Geraldine Harris,,"@TheOtheMichaelJ You are the second person this week complimenting Standard Bank for bonds, good for them. @carolinedewet",en,"[{'screen_name': 'carolinedewet', 'name': 'caroline de wet', 'id': '34577268'}]",[],[],1,0,1,[],[],https://twitter.com/YayaOfTroy/status/1420382905210134530,False,,0,,,,,,,,"[{'screen_name': 'TheOtheMichaelJ', 'name': 'Michael Theunissen', 'id': '230465127'}]",,,,
1420373723228540932,1420335132972617729,2021-07-28 15:20:59 Namibia Standard Time,2021-07-28,15:20:59,+0200,2539732299,siphogcora,Sipho Gcora,,@Mkay_Azania @StandardBankZA @deft_pr I think Standard Bank is a conservative bank. We need a black owned bank.,en,[],[],[],2,1,4,[],[],https://twitter.com/SiphoGcora/status/1420373723228540932,False,,0,,,,,,,,"[{'screen_name': 'Mkay_Azania', 'name': '⚪Beware the wedge driver⚫OR Tambo', 'id': '178043150'}, {'screen_name': 'StandardBankZA', 'name': 'StandardBankZA', 'id': '56980888'}, {'screen_name': 'deft_pr', 'name': 'Deft PR', 'id': '910442771944759296'}]",,,,
1420372725151977476,1420369635669647360,2021-07-28 15:17:01 Namibia Standard Time,2021-07-28,15:17:01,+0200,298156472,sphile_cele,Tupac’s Muse,,@siya_trashboat Standard bank has all these cool hidden features bro.,en,[],[],[],0,0,0,[],[],https://twitter.com/Sphile_Cele/status/1420372725151977476,False,,0,,,,,,,,"[{'screen_name': 'siya_trashboat', 'name': 'Pinocchio🤥', 'id': '708746407990173696'}]",,,,
1420674736896479236 2021-07-29 11:17:06 +0200 <mustbemicha> @JacxbsR if you bank with standard bank you can do it online
1420672327608684544 2021-07-29 11:07:32 +0200 <Thomiilee> @DeonHotto @PayPulseNA @StandardBankNa I withdraw cash from my PayPulse wallet at Standard Bank ATM using my Tama! I send myself a BlueVoucher using the shortcode *140*6626#. #PayPulseCan @StandardBankNa @StandardBankZA
1420670668400734210 2021-07-29 11:00:56 +0200 <Veeplaas1> Standard Bank is trots daarop dat hulle plaaslike ondernemings kon help om relevant te bly en te floreer. Die bank is gemoeid met groei in Afrika en weet dat dit nie meer genoeg is om net ’n bank te wees nie. Lees meer hier:  https://t.co/EthAKxaNlj. @StandardBankZA  https://t.co/80wwYOn6R8
1420670519423217666 2021-07-29 11:00:21 +0200 <Hlomnatso> @tumimisello1 Standard Bank ke liheleng!! 😂😂 Worse worse
1420669563168038916 2021-07-29 10:56:33 +0200 <srwaxa> @ThokozaniKhali2 @mmodiba10 Kade ngaphuma, standard bank ndimbeke ezipheni naye.
1420668589196169217 2021-07-29 10:52:41 +0200 <Hlomnatso> @tumimisello1 They are way better, if want the worst service in the country try Standard Bank Lesotho 😂😂😂
1420668098009440257 2021-07-29 10:50:43 +0200 <Rianidup2> Making the Right Moves with the Standard Bank Business Credit Card  https://t.co/stVfmd7tBV
1420667468700389376 2021-07-29 10:48:13 +0200 <Tho_Beee> @KwaneleBhengu7 @sthaxbuthez kaDr Suliman by Standard Bank ngaseRank number 1
1420665503882915840 2021-07-29 10:40:25 +0200 <gcinamoyo_> Standard bank main bank Capitec just for it's convenience most of the time. Tym bank just for saving.
1420663546317361154 2021-07-29 10:32:38 +0200 <mpheaux> standard bank - main bank  ned bank - ndayivula because kabza and pori were on campus and i wanted to be in the “golden circle”🧍🏾‍♀️.  it was worth it 😭🙏🏾
1420661797615554560 2021-07-29 10:25:41 +0200 <DavidLGReilly> Good work Standard Bank
1420661627855192065 2021-07-29 10:25:01 +0200 <SelibengJobs> NEW: Standard Bank Partners With Inspire Innovation On Women Entrepreneurship  https://t.co/TDLji6ixc7
1420654246899425281 2021-07-29 09:55:41 +0200 <JanVanPotgieter> @thatoamanda_26 @StandardBankZA Batla nyela... Standard bank must pay out
1420648731876200449 2021-07-29 09:33:46 +0200 <KanvasTheArt> @TheAbikus @Kels_Lekwape It will still be quite a bit less workers... Standard bank retrenched thousands and replaced them with machinery, so has Macdonalds
1420647319154962432 2021-07-29 09:28:09 +0200 <Josias348Josias> @SB_BizConnect How do i join standard bank 4-sure panel as one their service provider for their insurance members
1420641276513427463 2021-07-29 09:04:09 +0200 <Briankelly68> @CityofJoburgZA Standard Bank also had the first auto teller on the corner of market and eloff street’s in Johannesburg in 1974
1420640091093995520 2021-07-29 08:59:26 +0200 <elitecynic> @ovshake42 @ramkid Dave Houghton 1996/97 Standard Bank Tri-series was captain and coach of Zimbabwe.
1420639061610569728 2021-07-29 08:55:21 +0200 <terkimbijames> I am inviting you to enjoy banking with Standard Chartered, through my referral code   https://t.co/HWNiO90eEY Don't forget to unlock new features by upgrading account and making transactions after registration.#fintech  #standardbank #standardcharteredbank #Scmobile
1420636219344670722 2021-07-29 08:44:03 +0200 <Yfm> WIN R1500 with “Who killed the beat” on The Lady on Drive with the @StandardBankArt Jazz Festival!🎷  1. Choose a jazz note here🎵:  https://t.co/Bgx3CGyCOW 2. Put your creative spin on it!🎤 3. Post a video or voice recording with the #NAF2021 &amp; tag @yfm  Standard Bank #ItCanBe  https://t.co/PY0uIELfn6
1420636040180781056 2021-07-29 08:43:20 +0200 <StandardBankArt> 2020 #SBYA for Jazz @SisonkeXonti is a highly esteemed saxophonist, composer and arranger. Don’t miss his thought-provoking music at the online Standard Bank Jazz Festival. Book now:  https://t.co/I7JqhRGT7w #AWorldOfArts #NAF2021 #ItCanBe  https://t.co/w5B5OIkwBo
1420635376033616418 2021-07-29 08:40:42 +0200 <CityofJoburgZA> The first bank to open in the town was the Standard Bank, opening on 11 October 1886, in a tent. From the tent, it moved to a thatched cottage, and the building stood at 185 Anderson Street.​ Below is their first brunch &amp; it's well over 130 years.   #ExploreJoburg ^LM  https://t.co/tLbwkdppqn
1420635063075676160 2021-07-29 08:39:27 +0200 <JJvVuu> #DustyHillRIP Continental Safari Tour, 31 July '96, Standard Bank Arena, Jhb  https://t.co/DsCWUeBm5E
1420632322156769281 2021-07-29 08:28:34 +0200 <Q_to_you> 2019. I used my standard bank points to pour petrol from CPT to EC. I had 3 full tanks nge points nje qha. Those things are important
1420631638082347009 2021-07-29 08:25:51 +0200 <Rnb129> @El_Chopernos Remember him more for the second of 3 games in the 1997 standard bank tri series - he and craig evans won them a game that was India's for the taking.
1420627335833915392 2021-07-29 08:08:45 +0200 <_NdoniYamanzi> Definitely standard bank😑
1420626108719017984 2021-07-29 08:03:52 +0200 <Bhekala1> Feature Analyst - Standard Bank - Gauteng  https://t.co/goVwNqWY8q #joblinks #jobs
1420625182604075009 2021-07-29 08:00:12 +0200 <StandardBankZA> Thanks to the Standard Bank Bursary Programme, Olwethu is now a Full Stack Developer. Hear more about his journey here:  https://t.co/4JmiJLouoO  #ItCanBe  https://t.co/eMxcD1sZCl
1420624313959391232 2021-07-29 07:56:45 +0200 <HelenaPitout> Making the Right Moves with the Standard Bank Business Credit Card  https://t.co/fCY7TjpLk2
1420622921937133568 2021-07-29 07:51:13 +0200 <JerryBouwer1> #RacialProfiling is so bad for Blacks in this Country!   @FNB @Absa and @StandardBank refuses to give a Black Person a R100 One month Loan .   Even if they know your Salary of R35k goes into that account!    #RacistBanksMustFall
1420611008423415812 2021-07-29 07:03:52 +0200 <Bhekala1> Feature Analyst - Standard Bank - Gauteng  https://t.co/aFkNM2xp97 #joblinks #CV
1420609650869915648 2021-07-29 06:58:29 +0200 <NtateSkha> Standard Bank has enabled insurance cover and claims capability via its WhatsApp-based chatbot.   This, as the bank reveals the chatbot has garnered interactions with some 300 000 South Africans since its launch last April  https://t.co/wd5YUZti9y
1420606395997638657 2021-07-29 06:45:33 +0200 <Tokolos30677865> @basilmabasa @tito_mboweni Use Standard Bank owned by the China and Afican Bank, VBS and Thyme bank. Stop complaining
1420598876046827522 2021-07-29 06:15:40 +0200 <LutherKR_> @HouzKid @AbsaSouthAfrica When you so this, you drive them crazy.  They won't come back. Standard Bank, charged me more than R2 000 in charges because there was no money in my business account for months, during the 1st few months of covid. Unreasonable and insensitive. Racist Banks Must Fall.
1420582368465719297 2021-07-29 05:10:04 +0200 <GTAOLOVER> 【GTAO】パシフィック銀行強盗エリートチャレンジ The Pacific Standard Bank Job Elite Challenge - TestRoute - FINALOOP 【PS4】  https://t.co/5JfZNvyFLc #GTA5
1420580218281021446 2021-07-29 05:01:31 +0200 <Mahanedza> @Thembisile_Q @niqita11 You can open a Standard Bank account online  transfer money from your account with your existing bank and effect the eft transaction. That is an option.
1420574607577214979 2021-07-29 04:39:14 +0200 <GTAOLOVER> 【GTAO】パシフィック銀行強盗準備「ハッキング」おとりチームで黒バンを最速最短距離で運ぶルーティング Pacific Standard Bank - Setup Hack 【PS4】  https://t.co/G81LQ2OJAm #GTA5
1420571230516678660 2021-07-29 04:25:48 +0200 <kingSushi2> @c_crealz @Mkay_Azania @StandardBankZA @deft_pr @tymebankza I too am slowly doing the same. Standard bank ke flopo🚮🚮🚮
1420559576001249287 2021-07-29 03:39:30 +0200 <GTAOLOVER> 【GTAO】パシフィック銀行強盗準備「信号」で死にかけたけど助かったクリスマスの奇跡 Pacific Standard Bank Heist - Signal Setup 【PS4】  https://t.co/9JSv7gpLgp #GTA5
1420550608684257282 2021-07-29 03:03:52 +0200 <Bhekala1> Scrum Master - Standard Bank - Gauteng  https://t.co/SfSu25Sdhk #CV #resume
1420542283179507712 2021-07-29 02:30:47 +0200 <Bikofiles> Standard bank financed apartheid!    #RacistBanksMustFall
1420536859856232449 2021-07-29 02:09:14 +0200 <GTAOLOVER> 【GTAO】 パシフィック銀行強盗エリートチャレンジ The Pacific Standard Bank Job Heist Elite Challenge - FINALE 【PS4】  https://t.co/xqtKGdc0mj #GTA5
1420536546676064256 2021-07-29 02:07:59 +0200 <Bhekala1> Scrum Master - Standard Bank - Gauteng  https://t.co/kQvzpZcN2Z #CV #joblinks
1420535508351033345 2021-07-29 02:03:52 +0200 <Bhekala1> Scrum Master - Standard Bank - Gauteng  https://t.co/yQr0tayLJh #CV #joblinks
1420531352080953345 2021-07-29 01:47:21 +0200 <Iamshainmachel> @_Samukayyy Come to Standard bank
1420531213396238336 2021-07-29 01:46:48 +0200 <greenkleensa> @NdzaviDerrick I still can't forgive Standard bank for offering me a loan when I didn't need it and declined when I needed it. I left them.
1420522460647198720 2021-07-29 01:12:01 +0200 <LuckyLefty99> My aunt experienced a similar incident a few years back except this was with Standard Bank, all the money in her savings account vanished without a trace and nobody from Standard Bank knows what happened to it.🙄🙄
1420521420992520193 2021-07-29 01:07:53 +0200 <Bhekala1> Scrum Master - Standard Bank - Gauteng  https://t.co/SfSu25Sdhk #joblinks #resume
1420512336536915970 2021-07-29 00:31:47 +0200 <Glocky_boi> @venus_smuggler 😦 What the the other two banks ABSA and standard bank
1420506320877260802 2021-07-29 00:07:53 +0200 <Bhekala1> Scrum Master - Standard Bank - Gauteng  https://t.co/yQr0tayLJh #resume #findwork
1420504173158797318 2021-07-28 23:59:21 +0200 <ndlozi_mbali> Buy your ticket and find out why we are nominated for the Standard Bank Ovation Award.  https://t.co/aVgU6eYcIQ…  Follow this link to get your tickets and watch from the comfort of your home. #BBNaija #BeKindHeartedToday #StandardBankArt  https://t.co/CrbNDYzBa8
1420492814861881355 2021-07-28 23:14:13 +0200 <cryptokj2> 2) And a previous article that's related. Standard Bank &amp; @traydstream.   #XDC    https://t.co/mjpfMGnrET
1420491573914112004 2021-07-28 23:09:17 +0200 <Bhekala1> Scrum Master - Standard Bank - Gauteng  https://t.co/UW4qOqIvvN #CV #jobs
1420491572639064066 2021-07-28 23:09:17 +0200 <MthokozisiZulu> We received a Standard Bank Ovation Award! ❤️Thank you @StandardBankArt &amp; @artsfestival  🙏🏾 @mpume_ngwenya  &amp; @Kwan91861656 my amazing cast, congratulations! Thank you to my crew and everyone that made FED possible.
1420491566683090945 2021-07-28 23:09:15 +0200 <GTAOLOVER> 【GTAO】パシフィック銀行強盗準備「バイク」 レクトロをサンドキングで運ぶよ！ （ネタプレイ編）Pacific Standard Bank Heist - Bikes Setup【PS4】  https://t.co/Pb6dDcm0kG #GTA5
1420482777842163714 2021-07-28 22:34:20 +0200 <cnkymodisha> @Simpaas @insightfactor Standard bank paid my money back  After 48 hours of reporting that I was robbed at ATM
1420480298928590848 2021-07-28 22:24:29 +0200 <No1FeministFan> @MbuyiseniNdlozi @dmandisi Waiting for Standard Bank Joy of Jazz 2021 like this...
1420476374289195010 2021-07-28 22:08:53 +0200 <Bhekala1> Scrum Master - Standard Bank - Gauteng  https://t.co/1lV2K1PJKA #jobs #CV
1420470673512742914 2021-07-28 21:46:14 +0200 <zwotea_t> Standard bank 😭💔😪🚮🚮Customer care services are really horrible like today l was in a line from 12:00 to 16:00 just to collect a mere bank card 😭💔😩🥲.Yoh please @StandardBankZA fix your Thohoyandou branch . #standardbank #GomoraMzanzi #gladys #cassper  https://t.co/haD8fLXd4j
1420469994140413958 2021-07-28 21:43:32 +0200 <MMO_OfficesMoz> Still a big mystery! #standardbank
1420466326393528326 2021-07-28 21:28:57 +0200 <FGungulo> @Mrs_libraa Na Av. De Trabalho, perto da Romos em direção a quem vai ao Standard Bank ou G4S
1420465011273654274 2021-07-28 21:23:44 +0200 <stitchious> You wanted FNB, Standard Bank, Absa or Nedbank to process R350?
1420460346083528712 2021-07-28 21:05:12 +0200 <Sphiwe_100> Blocked my standard bank account due to security reasons . I have to go into the bank tomorrow in order to replace my card &amp; I just realised I misplaced my id book😭😭😭😭
1420459828867125259 2021-07-28 21:03:08 +0200 <BandeziAsavela> Standard Bank Group: Bursaries 2022  https://t.co/Yah9x0NgDB
1420455950994059264 2021-07-28 20:47:44 +0200 <CoinDCX_Cares> @kifayatigyaan Hi Ashish, our team is working actively to bring back the UPI facility. You can use the Standard Bank Deposit option on CoinDCX Pro App/Web if your deposit amount is higher than INR 2 lacs. Meanwhile, you can use MobiKwik deposit to make a deposit for any smaller denomination.
1420453814293778433 2021-07-28 20:39:14 +0200 <GTAOLOVER> 【GTAO】 パシフィック銀行強盗エリートチャレンジ The Pacific Standard Bank Job Heist Elite Challenge - FINALOOP 【PS4】  https://t.co/dbOz3ju50G #GTA5
1420451198671458304 2021-07-28 20:28:51 +0200 <allhail> @TaraDomOs I have to say I’ve done the new ID at Standard Bank and that was seamless!
1420449656799117315 2021-07-28 20:22:43 +0200 <MathivhaMzamo1> @sufficient_love Standard bank African bank
1420448125546815495 2021-07-28 20:16:38 +0200 <MeuJwara_Ju> Happened to my mom and she moved her account to Standard bank immediately. Bayajwayelana eFNB
1420446217750949890 2021-07-28 20:09:03 +0200 <Bhekala1> Scrum Master - Standard Bank - Gauteng  https://t.co/CYMaI2x03o #CV #jobs
1420445146227822604 2021-07-28 20:04:48 +0200 <Mandah26922638> @Ngaziii Standard Bank and FNB are number 1 these days
1420434219558481925 2021-07-28 19:21:22 +0200 <carolinedewet> @YayaOfTroy @TheOtheMichaelJ I’ve just been to hell and back with Standard Bank bond grant, so many issues and mistakes but congratulations to your daughter I’m sure her transaction will be smooth going. Well done on getting into the property market. It is so crucial in building wealth. 🏚
1420431631890976772 2021-07-28 19:11:06 +0200 <_Finnovex> 📌 Meet your Panellists: Dr. Bongani Andy Mabaso || Chief Information Officer at Standard Bank Group (@SBGroup )  Albert Yirenchi Danquah || Chief Information Security Officer (CISO) at Stanbic IBTC Bank (@StanbicIBTC )
1420431203987910658 2021-07-28 19:09:24 +0200 <GTAOLOVER> 【GTAO】パシフィック銀行強盗(パシフィナ) ディンギー乗ってゴールまで遊んでたらノスタルジックな世界に突入 Pacific Standard Bank Heist - FINALE 【PS4】  https://t.co/L06KbNF3Hj #GTA5
1420431069069910019 2021-07-28 19:08:51 +0200 <Bhekala1> Scrum Master - Standard Bank - Gauteng  https://t.co/xqg72dOP0c #joblinks #findwork
1420428154804580352 2021-07-28 18:57:17 +0200 <DigitalStreetZA> OneFarm Share distributes more than 80 tons of food to KZN unrest relief / rebuilding?  https://t.co/yGQEqJUbRg  --- @StandardBankZA #StandardBank #OneFarmShare #UnrestSA #Donation #Relief #Rebuilding #NonProfit #SouthAfrica  https://t.co/bXMGAPxrYE
1420426285424250883 2021-07-28 18:49:51 +0200 <KMKoekemoer> @siphephelo18 @Mkay_Azania @StandardBankZA @deft_pr that's what happened to me, i applied for credit card but i only qualified for 1000 kere 1tao, but i went to standard bank they gave me 15000tao, but im still with Absa
1420425139171196929 2021-07-28 18:45:18 +0200 <hbar_to_moon> @dangerfish1972 @hedera Based on my personal research. EMTECH already building CBDC on Hedera and hedera is part of IWA whose participants are actively building CBDCs as well. Standard Bank has from Africa has also been open about exploring CBDCs with Hedera. That's off the top of my head
1420423951931658240 2021-07-28 18:40:34 +0200 <StandardBankArt> Help us raise up to R500 000 for the artists on the Fringe of the @artsfestival. Simply write a message of support and Standard Bank will donate money for every message received. Visit Bank of Dreams here:  https://t.co/GNuC9l4uGm #BankOfDreams #ItCanBe  https://t.co/gBVnWaDJn9
1420423361268756482 2021-07-28 18:38:14 +0200 <MissPMatoli> @evolving2live Easy equities.  Standard bank online share trading.
1420417485656965123 2021-07-28 18:14:53 +0200 <unqambothi_> @PhindileForbes @MrsNoma Nithi i Standard bank yenzani? 🤣🤣🤣🤦
1420413793037955076 2021-07-28 18:00:12 +0200 <twrafrica> #ReachtheWorld for Christ| You can support TWR financially with a gift of any amount, at Standard Bank, Festival Mall Branch ( 012442) Account number 01 193 2945; or securely via our website  https://t.co/amyergIOrl  https://t.co/rIELxul4mr
1420413478205108226 2021-07-28 17:58:57 +0200 <Yfm> Congratulations to @impakt_OhG for winning R1500! 👏  Bongani is the winner in today's battle on Who Killed the Beat on  #TheLadyOnDrive with  Standard Bank - Arts  Jazz Festival. 🎷🎺🎙   #NAF2021  https://t.co/yvVtB0uYI5
1420413054702039046 2021-07-28 17:57:16 +0200 <PHANTOM_141_SAS> @Woods69196740 “Pacific standard bank”
1420412260837638149 2021-07-28 17:54:07 +0200 <Sbo_21> @MozzeMkgotlis @LeGhettoSnob_ This as well! I’ve applied for a business loan at standard bank and the requirements… 🤣
1420406383489560577 2021-07-28 17:30:46 +0200 <Bestfri3nd_> My first one was the Sum1 account from standard bank.. I think my mom. Opened it for me when I was 10.. @SizweDhlomo #KhayaDrive
1420399290061557763 2021-07-28 17:02:35 +0200 <The_Reality_1> @SiphoGcora @Mkay_Azania @StandardBankZA @deft_pr Standard Bank is a black owned bank. Malema. Ramaphosa and Zuma own shares in Standard Bank through their pension funds just like white people.
1420399142648561666 2021-07-28 17:02:00 +0200 <nkosibusa> Standard Bank Ixopo branch R2.5 million from a business transferred into four accounts with out authorization.   They failed to give answers and the hawks are nor assisting , local police stations refused to open a case.
1420398314885894147 2021-07-28 16:58:42 +0200 <StandardBankArt> A special congratulations to this week’s Standard Bank Ovation Award winners! Thank you for sharing your amazing talents with us! 💙 #NAF2021 #ItCanBe #AWorldOfArts
1420393901370847232 2021-07-28 16:41:10 +0200 <Yfm> WIN R1500 with “Who killed the beat” on The Lady on Drive with the @StandardBankArt Jazz Festival!🎷  1. Choose a jazz note here🎵:  https://t.co/Bgx3CGyCOW 2. Put your creative spin on it!🎤 3. Post a video or voice recording with the #NAF2021 &amp; tag @yfm  Standard Bank #ItCanBe  https://t.co/Z2WUUPmYdS
1420393850569437191 2021-07-28 16:40:58 +0200 <MabenaBusi1> @IamSihleNdlala @Tumi91893972 @RSphiso @NkanyeziKubheka True  .even @Standard Bank never paid me this.👉  https://t.co/ve475KUaly
1420393127538577410 2021-07-28 16:38:05 +0200 <MrsNoma> @PhindileForbes What happened?  I love standard bank for business purposes, yes I don't always agree with the systems and processes but overall they are good for my business
1420389591618625540 2021-07-28 16:24:02 +0200 <artsfestival> New round of @StandardBankArt Ovation Awards 👏👏 The Standard Bank Ovations Awards recognise works on the Fringe that stand out. These shows will bear the Standard Bank Ovation sticker so be sure to catch them and join us at the Standard Bank Ovation Awards Ceremony on the 31st!  https://t.co/ZKMxvTHOqa
1420389244586049538 2021-07-28 16:22:40 +0200 <NRelwob> @Mkay_Azania @StandardBankZA @deft_pr Hope you changed bank.  I also cancelled my Standard Bank account.
1420388957901180935 2021-07-28 16:21:31 +0200 <JeremiaThulo> Teekay actually made me more vigilant about the activities on my bank account, bcs standard bank really be taking money without me noticing ☠️
1420388529650163712 2021-07-28 16:19:49 +0200 <grantbza> @StandardBankZA she also has a few standard bank accounts
1420387165469614082 2021-07-28 16:14:24 +0200 <Xman_101_> @Sasalurv @mmodiba10 @StandardBankZA @Sasalurv I am also with Standard bank , their private banking department is useless they don’t reply to any request or they will tell you to go to the bank. The last time I spoke to my banker was when she was assigned to me. I am cancelling my account with them
1420384677559513089 2021-07-28 16:04:31 +0200 <kingcodes013> most racist banks i know is FNB and Standard Bank. Nedbank and Capitec is very good banks the rest are racist! #RacistBanksMustFall
1420383656217022466 2021-07-28 16:00:27 +0200 <EINInsurance> Standard Bank bolsters chatbot with insurance claims function  https://t.co/RDUek0tpQo
1420382994808848389 2021-07-28 15:57:50 +0200 <sizwefaithsitho> @Stallie10 @NkanyeziKubheka How do you play lotto with standard bank
1420382905210134530 2021-07-28 15:57:28 +0200 <YayaOfTroy> @TheOtheMichaelJ You are the second person this week complimenting Standard Bank for bonds, good for them. @carolinedewet
