date,cleaned_tweet,polarity,subjectivity,Sentiment,date,username,Base_tweet,hashtags,nlikes,search,mean,rolling
2021-08-17 12:26:59,,0.0,0.0,Neutral,2021-08-17 12:26:59,JAN_NoWorry,@StandardBankZA 💙 #SBFamily #PureSave #FamilyFeudSA #StandardBank #ItCanBe  https://t.co/Gil5ntKEWI,"['sbfamily', 'puresave', 'familyfeudsa', 'standardbank', 'itcanbe']",0,"StandardBankZA OR ""Standard Bank""",0.014558130912297585,0.02638444235787442
2021-08-17 12:25:00,,0.0,0.0,Neutral,2021-08-17 12:25:00,MceKunene,@StandardBankZA @InshallahAmeena 😄😄🤣,[],0,"StandardBankZA OR ""Standard Bank""",0.014519718957383873,0.027191320270105488
2021-08-17 12:16:33,banks now coz last time checked standard bank bank,0.0,0.03333333333333333,Neutral,2021-08-17 12:16:33,Faith_M1,"@mokone_za @theHirohito Are all banks doing this now, coz the last time I checked standard bank was the only bank that does it?",[],2,"StandardBankZA OR ""Standard Bank""",0.014481509170653915,0.027421249980878963
2021-08-17 12:16:21,done fingers crossed,0.0,0.0,Neutral,2021-08-17 12:16:21,HlengiweFloren3,@947 @StandardBankZA @StandardBankZA #GoldenMoments #ItCaBe 💙💙💙💙💙👌 Done fingers crossed ❤️,"['goldenmoments', 'itcabe']",0,"StandardBankZA OR ""Standard Bank""",0.01444349996023225,0.027421249980878963
2021-08-17 12:15:05,entered fingers crossed,0.0,0.0,Neutral,2021-08-17 12:15:05,HlengiweFloren3,@947 @StandardBankZA Entered Fingers crossed ❤️🤞,[],0,"StandardBankZA OR ""Standard Bank""",0.014405689750912271,0.027324696283763193
2021-08-17 12:12:40,,0.0,0.0,Neutral,2021-08-17 12:12:40,ThandekaBritt,@StandardBankZA #SBFamily #PureSave  https://t.co/cE0i2O0Xw1,"['sbfamily', 'puresave']",0,"StandardBankZA OR ""Standard Bank""",0.01436807698393861,0.02450779487531249
2021-08-17 12:09:27,feature analyst standard bank gauteng,0.0,0.0,Neutral,2021-08-17 12:09:27,Bhekala1,Feature Analyst - Standard Bank - Gauteng  https://t.co/H6FfkmO5sJ #findwork #resume,"['findwork', 'resume']",0,"StandardBankZA OR ""Standard Bank""",0.014330660116792937,0.026620470931650514
2021-08-17 12:08:24,debt review officer standard bank gauteng,0.0,0.0,Neutral,2021-08-17 12:08:24,Bhekala1,Debt Review Officer - Standard Bank - Gauteng  https://t.co/L5HkifWOvB #findwork #resume,"['findwork', 'resume']",0,"StandardBankZA OR ""Standard Bank""",0.014293437622983084,0.02652706577048683
2021-08-17 12:05:28,,0.0,0.0,Neutral,2021-08-17 12:05:28,MthunziNzima,@StandardBankZA #SBFamily #PureSave  https://t.co/wNZB7pcGCG,"['sbfamily', 'puresave']",0,"StandardBankZA OR ""Standard Bank""",0.01425640799183546,0.026702504366978057
2021-08-17 12:03:08,ost site,0.0,0.0,Neutral,2021-08-17 12:03:08,MthunziNzima,@StandardBankZA is the OST site down?,[],0,"StandardBankZA OR ""Standard Bank""",0.014219569728290665,0.026609138967093517
2021-08-17 12:01:23,standard bank test cheat fails court attempt job back via,-0.16666666666666666,0.09999999999999999,Negative,2021-08-17 12:01:23,shlangak,Standard Bank test cheat fails in court attempt to get her job back  https://t.co/Rtfb0020JT via @TimesLIVE,[],0,"StandardBankZA OR ""Standard Bank""",0.013753368088097476,0.025327087685042233
2021-08-17 11:57:15,im great ful minimum opening balance,0.8,0.75,Positive,2021-08-17 11:57:15,Louis68178524,@StandardBankZA #SBFamily #PureSave I'm great ful with the no minimum opening balance  https://t.co/eGLGaliSY2,"['sbfamily', 'puresave']",0,"StandardBankZA OR ""Standard Bank""",0.015774567655994397,0.029670340624287996
2021-08-17 11:48:07,yes,0.0,0.0,Neutral,2021-08-17 11:48:07,Thahkunene,@StandardBankZA Yes 🙌🏽,[],0,"StandardBankZA OR ""Standard Bank""",0.015734120046620052,0.02977481365465521
2021-08-17 11:39:55,,0.0,0.0,Neutral,2021-08-17 11:39:55,phindyhle,@StandardBankZA 🙏🏽🙏🏽🙏🏽,[],0,"StandardBankZA OR ""Standard Bank""",0.015693879330388287,0.029985982545822975
2021-08-17 11:36:22,standard bank rewards partners allows ball budget thanks ucount rewards redeem points hot coffeeshopping discounts cheap meals taste good hit link info,0.31,0.47000000000000003,Positive,2021-08-17 11:36:22,TheMokgosi,"Standard bank rewards and partners, allows me to ball on budget, thanks to UCount rewards i can redeem my points and get a hot coffee,shopping discounts and cheap meals that taste good #LetsPush #ItCanBe #Ad @StandardBankZA  Hit the link for more info  https://t.co/dlwMHeNavZ  https://t.co/8J0p94ITkq","['letspush', 'itcanbe', 'ad']",0,"StandardBankZA OR ""Standard Bank""",0.016444660250463827,0.029724518784786647
2021-08-17 11:34:18,standard bank,0.0,0.0,Neutral,2021-08-17 11:34:18,Monandi4,@david_khomotso Standard bank,[],1,"StandardBankZA OR ""Standard Bank""",0.01640281633125145,0.029618737579146837
2021-08-17 11:30:37,standard bank provides relief business agriculture insurance clients,0.0,0.0,Neutral,2021-08-17 11:30:37,TheNewsPortalSA,Standard Bank provides relief to Business and Agriculture Insurance clients  https://t.co/wQgTpibQbI,[],0,"StandardBankZA OR ""Standard Bank""",0.016361184817720354,0.029724518784786647
2021-08-17 11:24:16,hahahaha winning bank without apple pay smart thing move forward thinking bank discovery bank,0.30476190476190473,0.6309523809523809,Positive,2021-08-17 11:24:16,VGiMarc,@StandardBankZA @FeudAfrica Hahahaha winning but the only bank without Apple Pay 🤣 do the smart thing and move to a forward thinking bank like discovery bank,[],0,"StandardBankZA OR ""Standard Bank""",0.01709131322264234,0.03103463008813729
2021-08-17 11:23:28,awesome thank,1.0,1.0,Positive,2021-08-17 11:23:28,Portiamahlatse1,@StandardBankZA Awesome thank you.. #SBFamily #PureSave #ItCanBe,"['sbfamily', 'puresave', 'itcanbe']",1,"StandardBankZA OR ""Standard Bank""",0.019573405866019505,0.03463175239029556
2021-08-17 11:11:23,dear students invited standard bank career series information including dates links sessions please follow link,0.0,0.0,Neutral,2021-08-17 11:11:23,wcunisa,"Dear Students, you are invited to Standard Bank's Career Series. For more information including dates and links to these sessions please follow this link:   https://t.co/edKGkpF8ui  #Unisa  https://t.co/CwVPAwQuyy",['unisa'],0,"StandardBankZA OR ""Standard Bank""",0.019524102576684445,0.03578850421921075
2021-08-17 11:07:40,ive struggling swipe card months nd card swallowed machine got another one last week still card doesnt swipe calling call center nd going mokopane branch several times assistance help,-0.03333333333333333,0.05555555555555556,Negative,2021-08-17 11:07:40,dihloramailula,"@StandardBankZA I've been struggling to swipe with my card for months, ND the card was swallowed by the machine. Got another one last week still the card doesn't swipe. Been calling the call center ND going to the mokopane branch several times for assistance with no help.",[],0,"StandardBankZA OR ""Standard Bank""",0.019391294948769826,0.0382822805981897
2021-08-17 11:06:46,feature analyst standard bank gauteng,0.0,0.0,Neutral,2021-08-17 11:06:46,Bhekala1,Feature Analyst - Standard Bank - Gauteng  https://t.co/EfanOdOxAz #joblinks #CV,"['joblinks', 'cv']",0,"StandardBankZA OR ""Standard Bank""",0.01934269521205612,0.03846409878000789
2021-08-17 11:03:15,thank family fingers crossed,0.0,0.0,Neutral,2021-08-17 11:03:15,Beasty_ma,@StandardBankZA Thank you family Fingers crossed 🤞🏾 #SBFamily #PureSave #ItCanBe,"['sbfamily', 'puresave', 'itcanbe']",1,"StandardBankZA OR ""Standard Bank""",0.01929433847402598,0.038645916961826066
2021-08-17 11:01:36,guys must come good,0.7,0.6000000000000001,Positive,2021-08-17 11:01:36,NcamaneNtara,@InshallahAmeena @FNBSA @StandardBankZA You guys must come to @FNBSA they have been so good to me  https://t.co/YehrSZYe2h,[],0,"StandardBankZA OR ""Standard Bank""",0.02099185882695858,0.04104212740761655
2021-08-17 11:00:16,able view pending debi checks app fix,0.5,0.625,Positive,2021-08-17 11:00:16,Tr0llingmachine,@StandardBankZA  Not able to view pending Debi checks on my app.  How can we fix this?,[],0,"StandardBankZA OR ""Standard Bank""",0.022183421367190027,0.04269901503430386
2021-08-17 10:55:37,,0.0,0.0,Neutral,2021-08-17 10:55:37,NephiphidiMercy,@StandardBankZA @FeudAfrica 💙💙💙,[],0,"StandardBankZA OR ""Standard Bank""",0.022128375656601466,0.04269901503430386
2021-08-17 10:52:55,last year filled form made payment standard bank even today havent received membership card kzn pietermaritzburg,0.13333333333333333,0.32222222222222224,Positive,2021-08-17 10:52:55,MorwaMasekana,@EFFSouthAfrica Last year i filled the form and made a payment at Standard bank. Even today I haven't received the membership card. - KZN Pietermaritzburg,[],0,"StandardBankZA OR ""Standard Bank""",0.022403635452831,0.0431803628080704
2021-08-17 10:49:33,ive call consultants changing banker clearing falling deaf ears,0.0,0.0,Neutral,2021-08-17 10:49:33,_PabZie_,@StandardBankZA I’ve had a call with 2 consultants on changing my banker but clearing this is falling on deaf ears.,[],0,"StandardBankZA OR ""Standard Bank""",0.022348317834428946,0.04209733031709567
2021-08-17 10:45:24,congratulations,0.0,0.0,Neutral,2021-08-17 10:45:24,Theresa49540330,@StandardBankZA @FeudAfrica Congratulations,[],0,"StandardBankZA OR ""Standard Bank""",0.022293272716610156,0.04209733031709567
2021-08-17 10:37:09,,0.0,0.0,Neutral,2021-08-17 10:37:09,Shirley66142113,@StandardBankZA #SBFamily #PureSave  #familyfeudsa  #StandardBank  https://t.co/T7qHHYo8lU,"['sbfamily', 'puresave', 'familyfeudsa', 'standardbank']",0,"StandardBankZA OR ""Standard Bank""",0.02223849809077082,0.04167014673128804
2021-08-17 10:27:11,app giving issues im struggling open transact always restart phone order use app kindly assist,0.3,0.7,Positive,2021-08-17 10:27:11,NgwanaQwaQwa,@StandardBankZA my app is giving me issues. I'm struggling to open and transact. I always have to restart my phone in order to use the app. Kindly assist.,[],0,"StandardBankZA OR ""Standard Bank""",0.022919286085646383,0.041257430529029804
2021-08-17 10:26:47,two new misdemeanour cases punishments announced standard bank mozambique carta,0.06818181818181818,0.22727272727272727,Positive,2021-08-17 10:26:47,clubOmozambique,"Two new misdemeanour cases, punishments announced against Standard Bank Mozambique – Carta  https://t.co/uIyKYd6Skc #Mozambique #Mocambique #Banking  https://t.co/qzkRWvaNE4","['mozambique', 'mocambique', 'banking']",1,"StandardBankZA OR ""Standard Bank""",0.023029952423289837,0.041508098978227666
2021-08-17 10:23:18,downs one luckiest team team never fell struggling hands business man ingle singh dr sebotsane dr itsweng zola standard bank krock tsichlas pratice success written,0.15,0.0,Positive,2021-08-17 10:23:18,ramaisamc,"@sandile_khubisa @slakey05 @Mpume91 @SEMolekwa @robertmarawa @Bloem_Celtic Downs is one of the luckiest team,  team never fell into struggling hands. From business man.. ingle singh to dr sebotsane and dr itsweng to zola (standard bank) to krock and tsichlas and pratice. Success was written all over it!!",[],0,"StandardBankZA OR ""Standard Bank""",0.02333963546615986,0.041079177409600216
2021-08-17 10:21:12,take years guys back someone need beg service im paying,0.0,0.0,Neutral,2021-08-17 10:21:12,_PabZie_,@StandardBankZA why does it take years for you guys to get back to someone?? Why do I need to beg for a service I’m paying for??,[],0,"StandardBankZA OR ""Standard Bank""",0.023282848031935626,0.040928704232275674
2021-08-17 10:19:16,,0.0,0.0,Neutral,2021-08-17 10:19:16,SekataneMoraba,@StandardBankZA @FeudAfrica  https://t.co/GX76TUJ6y1,[],4,"StandardBankZA OR ""Standard Bank""",0.023226336264867822,0.03909720240077384
2021-08-17 10:12:06,,0.0,0.0,Neutral,2021-08-17 10:12:06,victormlazi,@StandardBankZA  https://t.co/q1RwTWJuDC,[],1,"StandardBankZA OR ""Standard Bank""",0.023170098162531582,0.03909720240077384
2021-08-17 10:10:01,join th august h rd installment sme summit online series panel will take reallife scenarios will help take steps rebuild business register,0.0,0.0,Neutral,2021-08-17 10:10:01,pavlobiz,Join me on 18th August at 12h00 for the 3rd installment of the @StandardBankZA SME Summit online series. Our panel will take you through real-life scenarios that will help you to take the steps to rebuild your business. Register here:  https://t.co/HNae7uChs4  https://t.co/RUfu9waquU,[],1,"StandardBankZA OR ""Standard Bank""",0.023114131741849137,0.03869238936104746
2021-08-17 10:09:52,phoned standard bank enquire reversal told reversal asked see bank account details due company beneficiary told cost,-0.0625,0.1875,Negative,2021-08-17 10:09:52,lizzyjaman,@StandardBankZA No I phoned standard bank to enquire about how to do a reversal.  I was told it would be R310 to do a reversal.  I then asked how I can see the bank account details due to it being a company beneficiary.  I was told this would cost R45…..,[],0,"StandardBankZA OR ""Standard Bank""",0.022907832629218177,0.03832172126814985
2021-08-17 10:08:42,,0.0,0.0,Neutral,2021-08-17 10:08:42,mpumet,@StandardBankZA  https://t.co/wDlNqaNplK,[],0,"StandardBankZA OR ""Standard Bank""",0.022852765723859476,0.03860453839928011
2021-08-17 09:59:56,,0.0,0.0,Neutral,2021-08-17 09:59:56,Ladyluck690,@StandardBankZA #SBFamily #PureSave  #FamilyFeudSA #StandardBank #ItCanBe  https://t.co/ZqI0hR0900,"['sbfamily', 'puresave', 'familyfeudsa', 'standardbank', 'itcanbe']",0,"StandardBankZA OR ""Standard Bank""",0.022797962928358617,0.04287523957166816
2021-08-17 09:59:11,yes,0.0,0.0,Neutral,2021-08-17 09:59:11,mpumet,@StandardBankZA Yes,[],0,"StandardBankZA OR ""Standard Bank""",0.022743422347190293,0.04234435154078013
2021-08-17 09:58:52,congratulations fam,0.0,0.0,Neutral,2021-08-17 09:58:52,ErnestoJameson1,@StandardBankZA @FeudAfrica Congratulations Fam 💙💙💙💙#ItCanBe #FamilyFeudAfrica,"['itcanbe', 'familyfeudafrica']",0,"StandardBankZA OR ""Standard Bank""",0.022689142102924924,0.04218148865023867
2021-08-17 09:53:33,,0.0,0.0,Neutral,2021-08-17 09:53:33,Tlou96,@StandardBankZA 👊🏾 #PureSave #ItCanBe,"['puresave', 'itcanbe']",0,"StandardBankZA OR ""Standard Bank""",0.022635120336013198,0.03915902335545195
2021-08-17 09:53:21,amt graan en lewendehawe oorsig aug ons gesels met van oor die graanmark nile marketplace,0.0,0.0,Neutral,2021-08-17 09:53:21,Johnny850408,AMT Graan en Lewendehawe Oorsig  - 17 Aug 2021  https://t.co/Lh1A4TQwn6 Ons gesels met @andriesdalebout van @Dalevest_Live oor die graanmark. @StandardBankZA @halfwaytoyotag and Nile Marketplace,[],2,"StandardBankZA OR ""Standard Bank""",0.022581355204573737,0.03900841172716175
2021-08-17 09:52:37,working days dm stating someone will contact still nothing meanwhile im inconvenienced significantly cant efts important transactions phone problem shocking,-0.075,0.9583333333333334,Negative,2021-08-17 09:52:37,AadsTilly,@StandardBankZA It's been 2 working days since your DM stating that someone will contact me. Still nothing. Meanwhile I'm inconvenienced significantly. I can't do efts or any other important transactions from my phone. What's the problem? This is shocking.,[],0,"StandardBankZA OR ""Standard Bank""",0.02235011976570034,0.038571597889126646
2021-08-17 09:47:59,android version,0.0,0.0,Neutral,2021-08-17 09:47:59,Wezzoo_O,@StandardBankZA Android version 11,[],0,"StandardBankZA OR ""Standard Bank""",0.022297282603133673,0.039149728743478766
2021-08-17 09:45:13,hi ross kindly contact regarding query will gladly assist moving forward servicerelated queries please contact team effective assistance lovely day,0.55,0.8625,Positive,2021-08-17 09:45:13,SBGroup,"@ross11anderson Hi Ross, kindly contact @standardbankza regarding your query and they will gladly assist you. Moving forward, for any service-related queries please contact the @standardbankza team for effective assistance. Have a lovely day.",[],0,"StandardBankZA OR ""Standard Bank""",0.023541864483786663,0.04142443812086671
2021-08-17 09:42:31,performing womandla women steam awards neo motsatse musical prowess seen winning music competitions amp becoming twotime winner standard bank ovation award national arts festival last chance tickets,0.19,0.33333333333333337,Positive,2021-08-17 09:42:31,Womandla1,Performing at the Womandla Women in STEAM awards is Neo Motsatse. Her musical prowess has seen her winning music competitions &amp; becoming the two-time winner of the Standard Bank Ovation Award at the National Arts Festival. Last chance to get your tickets  https://t.co/UPtVem0S7O  https://t.co/IikMLGFbfm,[],4,"StandardBankZA OR ""Standard Bank""",0.02393353068500128,0.04215802885445745
2021-08-17 09:40:14,,0.0,0.0,Neutral,2021-08-17 09:40:14,vabantu,@StandardBankZA @FeudAfrica 💙💙💙💙💙,[],0,"StandardBankZA OR ""Standard Bank""",0.02387734868808813,0.04199588258963261
2021-08-17 09:39:49,congratulations,0.0,0.0,Neutral,2021-08-17 09:39:49,BasaniMaluleke2,@StandardBankZA @FeudAfrica Congratulations,[],0,"StandardBankZA OR ""Standard Bank""",0.02382142983870151,0.041834978824921376
2021-08-17 09:36:14,,0.0,0.0,Neutral,2021-08-17 09:36:14,Qetello_M,@StandardBankZA #SBFamily #PureSave #FamilyFeudSA #StandardBank #ItCanBe  https://t.co/xuZpcjyj3m,"['sbfamily', 'puresave', 'familyfeudsa', 'standardbank', 'itcanbe']",0,"StandardBankZA OR ""Standard Bank""",0.023765772292349403,0.0416753033332232
2021-08-17 09:33:36,yes havedid yesterday,0.0,0.0,Neutral,2021-08-17 09:33:36,Wezzoo_O,@StandardBankZA Yes I have...did so yesterday,[],0,"StandardBankZA OR ""Standard Bank""",0.023710374221737864,0.040493982656339
2021-08-17 09:28:39,,0.0,0.0,Neutral,2021-08-17 09:28:39,Sandra_00500,@StandardBankZA,[],0,"StandardBankZA OR ""Standard Bank""",0.02365523381657103,0.04123567793210652
2021-08-17 09:25:54,standard bank top women masterclass alert sustainable finance leading battle climate change topic episode series,0.25,0.25,Positive,2021-08-17 09:25:54,SBTopWomen,🔊 Standard Bank Top Women Masterclass Alert!  Sustainable Finance - Leading the Battle Against Climate Change is the topic of episode 9 of our series. 🌳  https://t.co/CEZ4xhl9GJ,[],3,"StandardBankZA OR ""Standard Bank""",0.024180395687066227,0.041814828511257104
2021-08-17 09:21:35,notice houses rural areas recently greekroman pillars even built now renovated include pillars one standard bank frame,0.0,0.08333333333333333,Neutral,2021-08-17 09:21:35,mkonazama,@aplaaloni Have you notice the houses in rural areas recently? All of them have those greek/roman pillars. Even those which were built in 80's now are renovated to include those pillars like the one on that standard bank frame,[],1,"StandardBankZA OR ""Standard Bank""",0.024124422548901722,0.04165400224775227
2021-08-17 09:20:06,,0.0,0.0,Neutral,2021-08-17 09:20:06,HarveyTbz,@StandardBankZA @FeudAfrica 💙,[],0,"StandardBankZA OR ""Standard Bank""",0.024068707947172155,0.04149440836940839
2021-08-17 09:19:52,fuck bring back everywhere esports lottery sports academics make replaces standard bank checks,-0.13333333333333333,0.19999999999999998,Negative,2021-08-17 09:19:52,Motweets130,"@aEvilcat Fuck it, bring them back everywhere, esports, lottery, sports, academics... Make them replaces standard bank checks",[],1,"StandardBankZA OR ""Standard Bank""",0.023706030432700947,0.0408271269125277
2021-08-17 09:19:25,still work please fix im huawei user issue judging timeline,0.0,0.0,Neutral,2021-08-17 09:19:25,mpumet,"@StandardBankZA It still does not work, please fix this I'm not the only Huawei user having this issue judging from your timeline",[],0,"StandardBankZA OR ""Standard Bank""",0.023651533811016576,0.04067189068852569
2021-08-17 09:17:52,great initiative help entrepreneurs businesses grow,0.8,0.75,Positive,2021-08-17 09:17:52,IshishiniL,Great initiative by  @StandardBankZA  to help entrepreneurs and businesses grow.,[],0,"StandardBankZA OR ""Standard Bank""",0.025432149559156448,0.04371371578358273
2021-08-17 09:17:17,,0.0,0.0,Neutral,2021-08-17 09:17:17,Boyas112_,@StandardBankZA #SBFamily #PureSave #FamilyFeudSA #StandardBank  https://t.co/m9xTrXwKsZ,"['sbfamily', 'puresave', 'familyfeudsa', 'standardbank']",0,"StandardBankZA OR ""Standard Bank""",0.025373952420577144,0.04354813352682674
2021-08-17 09:11:46,stressful yazi birthday asking money send money uwoah,0.0,0.0,Neutral,2021-08-17 09:11:46,phurah_,@StandardBankZA is stressful yazi on my birthday they asking for money when they can send me money uWoah  https://t.co/38flyrlhLz,[],0,"StandardBankZA OR ""Standard Bank""",0.02531602102235665,0.04371371578358273
2021-08-17 09:10:40,,0.0,0.0,Neutral,2021-08-17 09:10:40,Thabiie_Thabs,@StandardBankZA #SBFamily #PureSave  https://t.co/7jxkZczFxw,"['sbfamily', 'puresave']",0,"StandardBankZA OR ""Standard Bank""",0.02525835354850162,0.04354813352682674
2021-08-17 09:08:42,im using vivo x g android,0.0,0.0,Neutral,2021-08-17 09:08:42,Wezzoo_O,@StandardBankZA I'm using Vivo x50 5g (Android),[],0,"StandardBankZA OR ""Standard Bank""",0.025200948199527753,0.04338380094748022
2021-08-17 09:08:14,thank,0.0,0.0,Neutral,2021-08-17 09:08:14,podilejoseph,"@StandardBankZA Thank you.💙   #SBFamily  ,#PureSave  #ItCanBe","['sbfamily', 'puresave', 'itcanbe']",0,"StandardBankZA OR ""Standard Bank""",0.02514380319227259,0.04322070395143706
2021-08-17 09:07:47,congratulations,0.0,0.0,Neutral,2021-08-17 09:07:47,Phiwe63385621,@StandardBankZA @FeudAfrica Congratulations,[],0,"StandardBankZA OR ""Standard Bank""",0.025086916759710885,0.0430588286557388
2021-08-17 09:06:54,absa eyes standard banks dominance lucrative corporate banking business,0.0,0.0,Neutral,2021-08-17 09:06:54,BDliveSA,Absa eyes Standard Bank’s dominance in lucrative corporate banking business  https://t.co/FLSfThqhgD 🔒,[],2,"StandardBankZA OR ""Standard Bank""",0.025030287150772487,0.043408673876249096
2021-08-17 09:06:24,feature analyst standard bank gauteng,0.0,0.0,Neutral,2021-08-17 09:06:24,Bhekala1,Feature Analyst - Standard Bank - Gauteng  https://t.co/ygJAugpO29 #joblinks #CV,"['joblinks', 'cv']",0,"StandardBankZA OR ""Standard Bank""",0.024973912630162638,0.04324609457334179
2021-08-17 09:04:55,,0.0,0.0,Neutral,2021-08-17 09:04:55,Ntibano_M,@StandardBankZA #SBFamily  #FamilyFeudSA #StandardBank  #ItCanBe  https://t.co/e0EfjYPkcX,"['sbfamily', 'familyfeudsa', 'standardbank', 'itcanbe']",0,"StandardBankZA OR ""Standard Bank""",0.024917791478184747,0.0430847285488144
2021-08-17 09:04:04,app crashing sunday,0.0,0.0,Neutral,2021-08-17 09:04:04,Wezzoo_O,@StandardBankZA your app has been crashing since Sunday...?,[],0,"StandardBankZA OR ""Standard Bank""",0.024861921990565496,0.04292456227168126
2021-08-17 09:03:01,congratulations,0.0,0.0,Neutral,2021-08-17 09:03:01,NtombomziMbete3,@StandardBankZA @SundayTimesZA Congratulations,[],0,"StandardBankZA OR ""Standard Bank""",0.024806302478282354,0.04276558241141577
2021-08-17 09:00:40,aucor nationwide hosting standard bank vehicle asset finance webcast auction webcast bidding starts monday august prewebcast online bidding available august register amp bid,0.2,0.2,Positive,2021-08-17 09:00:40,AucorAuction,"Aucor Nationwide is hosting a Standard Bank Vehicle Asset Finance Webcast auction! Webcast bidding starts on Monday, 23 August at 10:30 Pre-webcast online bidding is available from 21 August at 09:00. Register &amp; Bid  https://t.co/3vU4hevOho  https://t.co/CSiPj5uLGR",[],0,"StandardBankZA OR ""Standard Bank""",0.0251973598388219,0.04251866883116885
2021-08-17 08:58:22,,0.0,0.0,Neutral,2021-08-17 08:58:22,Mo_Legodi,@StandardBankZA #SBFamily #PureSave #FamilyFeudSA #ItCanBe #StandardBank  https://t.co/hEoHY9nhpG,"['sbfamily', 'puresave', 'familyfeudsa', 'itcanbe', 'standardbank']",0,"StandardBankZA OR ""Standard Bank""",0.025141240997310046,0.04236177337422727
2021-08-17 08:52:17,inside,0.0,0.0,Neutral,2021-08-17 08:52:17,pam_makhubele,@StandardBankZA I am inside 💃💃💃 #SBFamily #PureSave #ItCanBe,"['sbfamily', 'puresave', 'itcanbe']",0,"StandardBankZA OR ""Standard Bank""",0.02508537157287158,0.04251866883116885
2021-08-17 08:50:09,,0.0,0.0,Neutral,2021-08-17 08:50:09,Sizwempangane,@StandardBankZA @FeudAfrica 💙,[],0,"StandardBankZA OR ""Standard Bank""",0.025029749906412886,0.04236177337422727
2021-08-17 08:46:48,,0.0,0.0,Neutral,2021-08-17 08:46:48,Mwah2u2,@StandardBankZA #SBFamily #PureSave #FamilyFeudSA #StandardBank #ItCanBe  https://t.co/xfVLvIjkJv,"['sbfamily', 'puresave', 'familyfeudsa', 'standardbank', 'itcanbe']",1,"StandardBankZA OR ""Standard Bank""",0.02497437435352259,0.04236177337422727
2021-08-17 08:46:44,yup,0.0,0.0,Neutral,2021-08-17 08:46:44,naveb90679584,@RudianC @StandardBankZA Yup,[],0,"StandardBankZA OR ""Standard Bank""",0.024919243284309518,0.04220603156035144
2021-08-17 08:43:52,thank contact now,0.0,0.0,Neutral,2021-08-17 08:43:52,lamb_reese,@SBGroup @StandardBankZA Thank you I am in contact with @StandardBankZA now,[],0,"StandardBankZA OR ""Standard Bank""",0.024864355083242754,0.04236177337422727
2021-08-17 08:43:47,entered,0.0,0.0,Neutral,2021-08-17 08:43:47,Matshidi_Mazwi,@947 @StandardBankZA Entered,[],0,"StandardBankZA OR ""Standard Bank""",0.02480970814899387,0.04220603156035144
2021-08-17 08:40:25,,0.0,0.0,Neutral,2021-08-17 08:40:25,ChrisNAICKER3,@StandardBankZA @FeudAfrica 💙,[],0,"StandardBankZA OR ""Standard Bank""",0.024755300894281164,0.04205143071214502
2021-08-17 08:37:00,sentiment well might well delete stupid updated banking app serves purpose anymore,-0.7999999999999999,1.0,Negative,2021-08-17 08:37:00,RudianC,"@naveb90679584 @StandardBankZA That's my sentiment as well, might as well delete their stupid ""updated"" banking app. Serves no purpose anymore.",[],1,"StandardBankZA OR ""Standard Bank""",0.022950584699764135,0.03912102778174208
2021-08-17 08:29:54,yes able now enter details says email password invalid,0.5,0.625,Positive,2021-08-17 08:29:54,KennaKelebogile,@StandardBankZA Yes and I was able to get through but now when I enter my details is says that my email or password is invalid,[],0,"StandardBankZA OR ""Standard Bank""",0.02399217730958998,0.040952529613243915
2021-08-17 08:29:26,,0.0,0.0,Neutral,2021-08-17 08:29:26,MoediMaria,@StandardBankZA #SBFamily  #PureSave  https://t.co/tgZuVJNSC3,"['sbfamily', 'puresave']",0,"StandardBankZA OR ""Standard Bank""",0.023939906770789127,0.04080306782633427
2021-08-17 08:28:59,,0.0,0.0,Neutral,2021-08-17 08:28:59,TBredenhand,@StandardBankZA #SBFamily #PureSave #ItCanBe  https://t.co/jbz6Yw9Cua,"['sbfamily', 'puresave', 'itcanbe']",0,"StandardBankZA OR ""Standard Bank""",0.023887863495200456,0.04065469303423851
2021-08-17 08:24:21,thanks team,0.2,0.2,Positive,2021-08-17 08:24:21,Ikgopoleng_,@StandardBankZA Thanks team😊 #SBFamily #PureSave #ItCanBe,"['sbfamily', 'puresave', 'itcanbe']",0,"StandardBankZA OR ""Standard Bank""",0.024269885483280282,0.04232374909154108
2021-08-17 08:20:43,,0.0,0.0,Neutral,2021-08-17 08:20:43,deaz_man,@StandardBankZA #SBFamily #PureSave #FamilyFeudSA #StandardBank #ItCanBe  https://t.co/q1AgFRvAQc,"['sbfamily', 'puresave', 'familyfeudsa', 'standardbank', 'itcanbe']",0,"StandardBankZA OR ""Standard Bank""",0.0242173532636195,0.04216984454939002
2021-08-17 08:17:42,please check dm,0.0,0.0,Neutral,2021-08-17 08:17:42,KennaKelebogile,@StandardBankZA Please check DM,[],0,"StandardBankZA OR ""Standard Bank""",0.024165047964993972,0.04201705525754441
2021-08-17 08:14:55,,0.0,0.0,Neutral,2021-08-17 08:14:55,LihleNature,@StandardBankZA #SBFamily #PureSave #FamilyFeudSA #StandardBank #ItCanBe  https://t.co/OV8K7j0NVp,"['sbfamily', 'puresave', 'familyfeudsa', 'standardbank', 'itcanbe']",0,"StandardBankZA OR ""Standard Bank""",0.024112968120241832,0.04201705525754441
